timestamp,source,log_message,target_label,
2025-05-31 22:07:20,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" Status code -  200 len: 157 time: 0.0005910",HTTP Status,
2025-10-07 17:58:42,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dedb4b73-18c3-428b-8f65-56390838beef f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" HTTP status code -  200 len: 380 time: 0.0901439",HTTP Status,
2025-04-07 01:54:43,ModernCRM,"nova.osapi_compute.wsgi.server [req-d0d1ead8-1065-40d2-a364-2dfde517832d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0970299",HTTP Status,
2025-06-24 12:16:29,LegacyCRM,Customer follow-up process for lead ID 5621 failed due to missing next action,Workflow Error,
12/24/2025 19:10,AnalyticsEngine,Module X reported an error in input format validation,Error,
6/1/2025 6:00,BillingSystem,IP 192.168.133.114 blocked due to potential attack,Security Alert,
2025-10-08 08:45:29,BillingSystem,"nova.osapi_compute.wsgi.server [req-5109428d-2e28-4e45-bc21-e205311b0c37 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2707500",HTTP Status,
5/16/2025 11:44,AnalyticsEngine,Account with ID 4810 created by User581.,User Action,
4/27/2025 13:20,ModernCRM,Backup ended at 2025-02-21 07:53:56.,System Notification,
2025-01-30 13:04:27,ModernHR,"nova.osapi_compute.wsgi.server [req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" RCODE  202 len: 733 time: 0.6913249",HTTP Status,
10/14/2025 11:29,AnalyticsEngine,Unapproved API login attempt from user 1618 recorded,Security Alert,
2025-12-19 05:06:03,ThirdPartyAPI,"nova.metadata.wsgi.server [req-64ef1894-4284-4723-8d5f-4f0d80b1e371 - - - - -] 10.11.21.136,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Status code -  200 len: 264 time: 0.2157998",HTTP Status,
7/29/2025 6:54,AnalyticsEngine,Admin privilege elevation warning for user 7574,Security Alert,
2025-07-06 08:17:08,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Return code: 200 len: 967 time: 0.0012500",HTTP Status,
9/25/2025 0:38,ThirdPartyAPI,Warning: IP 192.168.151.28 may be compromised,Security Alert,
2025-02-12 11:00:34,ModernHR,"nova.compute.claims [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] vcpu limit not specified, defaulting to unlimited",Resource Usage,
2025-05-06 21:04:23,BillingSystem,"nova.compute.claims [req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,
2025-03-26 10:00:49,ModernCRM,"nova.metadata.wsgi.server [req-624c74d8-31e8-45d2-aa80-bb9b1821399c - - - - -] 10.11.21.140,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2250240",HTTP Status,
2025-05-13 14:22:31,BillingSystem,"nova.osapi_compute.wsgi.server [req-f73e5f36-f74f-4335-831b-820d3996fbd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2643099",HTTP Status,
11/2/2025 7:15,ThirdPartyAPI,Vital system component is down: component ID Component75,Critical Error,
2025-07-21 07:45:27,BillingSystem,"nova.osapi_compute.wsgi.server [req-d7f4eacc-a714-40ec-8b5b-b43ac80269f1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2638071",HTTP Status,
2025-01-09 22:17:27,ThirdPartyAPI,"nova.metadata.wsgi.server [req-410908b9-815e-4f81-be5c-3fca98c283de - - - - -] 10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2301619",HTTP Status,
7/6/2025 20:28,ThirdPartyAPI,System updated to version 3.8.2.,System Notification,
6/20/2025 12:24,ModernCRM,UnAuthorized admin access granted to user 6611,Security Alert,
1/31/2025 13:39,ModernHR,Unauthorised access attempt from 192.168.12.231 detected,Security Alert,
8/21/2025 1:30,ThirdPartyAPI,RAID system reported multiple hard drive malfunctions,Critical Error,
2025-06-04 03:25:19,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-3a90789d-5475-4e5d-8013-cfe3f8388818 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747879",HTTP Status,
2025-06-17 16:38:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-15f26609-7890-441c-8de5-d04abd093485 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2659788",HTTP Status,
2025-12-11 05:37:03,ModernCRM,"nova.osapi_compute.wsgi.server [req-b2aa258b-dbc8-4979-8029-ca24828e3c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2596920",HTTP Status,
7/13/2025 5:37,ModernHR,Account with ID 4995 created by User559.,User Action,
2025-02-16 05:23:15,ModernHR,"nova.osapi_compute.wsgi.server [req-89ca6e78-b521-4038-b5da-c3a9d694d5e1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2878940",HTTP Status,
2025-04-29 08:09:50,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-d30bc321-f408-400a-9c25-4425620164a0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1910 time: 0.2625270",HTTP Status,
2025-08-04 01:02:18,ModernCRM,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] vcpu limit not specified, defaulting to unlimited",Resource Usage,
5/22/2025 18:32,ModernCRM,Backup ended at 2025-08-22 14:11:44.,System Notification,
7/16/2025 23:19,ModernCRM,Critical failure found in main application component,Critical Error,
8/25/2025 13:58,ThirdPartyAPI,Account Account8057 login attempt was not successful,Security Alert,
2025-07-31 07:07:24,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1ea0f0f5-7810-4564-b77e-b6729aec28e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2678630",HTTP Status,
9/4/2025 18:59,AnalyticsEngine,"Server 27 experienced potential security incident, review required",Security Alert,
1/31/2025 23:46,ModernHR,User 4951 has been granted elevated admin privileges,Security Alert,
2025-12-16 01:02:45,ModernHR,"nova.osapi_compute.wsgi.server [req-2c6c341b-b271-4b81-8187-e4b32d472053 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2630482",HTTP Status,
11/14/2025 22:42,ModernHR,User 1987 has escalated to admin level,Security Alert,
2025-03-07 18:28:05,ModernHR,"nova.osapi_compute.wsgi.server [req-fe088b1d-091d-4469-b624-642a43cf8789 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.4303629",HTTP Status,
12/14/2025 4:21,ModernHR,System encountered kernel panic during initialization phase,Critical Error,
1/30/2025 13:19,ThirdPartyAPI,Data replication for shard 2 was unsuccessful,Error,
2/19/2025 17:12,ModernHR,RAID configuration had multiple disk failures detected,Critical Error,
2/10/2025 8:23,ModernCRM,Account with ID 3889 created by User852.,User Action,
2025-12-09 22:38:45,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-fd70d0b5-7a2d-46ad-a0cb-93b6d93028f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 211 time: 0.0958090",HTTP Status,
9/14/2025 16:38,ModernCRM,Admin privilege escalation alert for user 2893,Security Alert,
9/4/2025 16:37,ModernCRM,Invalid login attempt made on secured account Account8771,Security Alert,
12/24/2025 19:51,ModernCRM,User 8276 account experienced multiple login failures,Security Alert,
2025-11-23 07:15:51,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-245e4301-a338-44d2-8fdd-3b80b5679f24 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2575240",HTTP Status,
2025-02-09 01:05:10,ModernCRM,"nova.metadata.wsgi.server [req-920159e6-7067-4753-b15a-8791d87dd456 - - - - -] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.2278371",HTTP Status,
2025-04-23 18:19:14,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ddab777b-9479-4ebb-b0a0-459ea7fd50b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2469411",HTTP Status,
10/29/2025 20:36,ModernHR,Warning: potential password cracking attempt from 192.168.29.191,Security Alert,
8/17/2025 18:53,BillingSystem,"Server 15 is at risk due to unusual system calls, security check",Security Alert,
12/20/2025 9:22,ModernCRM,Backup started at 2025-10-12 10:35:15.,System Notification,
2025-08-24 17:53:43,ModernCRM,"nova.osapi_compute.wsgi.server [req-9023d31d-10a0-4c42-808c-25a63f1f7380 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2676129",HTTP Status,
2025-10-22 06:46:21,BillingSystem,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,
2025-07-14 01:13:13,BillingSystem,"nova.osapi_compute.wsgi.server [req-78eed036-ab3e-4482-b5e2-e1e06c5f0951 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1864619",HTTP Status,
2025-06-22 04:44:22,ModernCRM,"nova.compute.claims [req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,
2025-07-06 08:36:05,ModernHR,"nova.osapi_compute.wsgi.server [req-c6d4eab2-e008-4384-a149-8ff001ca4cb6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5 HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2801199",HTTP Status,
8/3/2025 8:12,AnalyticsEngine,Security alert: unauthorized API access attempt by user 9816,Security Alert,
10/25/2025 0:54,ModernHR,IP 192.168.45.67 flagged for potential security threat,Security Alert,
2025-05-10 07:27:35,ModernHR,"nova.osapi_compute.wsgi.server [req-37d41a3b-e45c-4972-b4a4-0812e63e3da0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2627749",HTTP Status,
2025-06-16 14:59:50,BillingSystem,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,
5/21/2025 23:18,ModernHR,System updated to version 1.9.3.,System Notification,
2025-03-05 19:47:52,AnalyticsEngine,"nova.metadata.wsgi.server [req-e420b0c2-4377-47db-85dc-dec44f304472 - - - - -] 10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2296579",HTTP Status,
2025-10-18 19:48:58,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f6913476-4049-499b-ba84-2c7dd2640cbd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2802150",HTTP Status,
2025-08-19 01:54:26,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-db18b8a9-ee02-437c-840b-5ef03afab0cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2491229",HTTP Status,
3/20/2025 22:03,AnalyticsEngine,Disk cleanup completed successfully.,System Notification,
2025-12-19 13:45:10,BillingSystem,"nova.osapi_compute.wsgi.server [req-83ca2d84-6122-4f81-9183-523acb70934b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2722361",HTTP Status,
12/28/2025 21:50,ModernHR,Unforeseen server 6 reboot occurred during data export,Error,
2025-05-09 22:59:30,ModernCRM,"nova.osapi_compute.wsgi.server [req-3ce8c6ef-a314-44fc-84ba-752e2f6cadde 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.3656721",HTTP Status,
2025-03-14 18:42:30,ModernHR,"nova.osapi_compute.wsgi.server [req-f32a2c19-2c81-45f7-8506-f8e539929139 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1910 time: 0.2687280",HTTP Status,
5/26/2025 5:26,AnalyticsEngine,Backup completed successfully.,System Notification,
9/25/2025 23:28,AnalyticsEngine,System updated to version 4.8.6.,System Notification,
10/27/2025 5:59,ThirdPartyAPI,Email delivery system encountered an error,Error,
2025-09-13 06:02:40,ThirdPartyAPI,"nova.compute.claims [req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,
1/20/2025 5:35,ModernCRM,User 5456 experienced multiple login rejections,Security Alert,
4/4/2025 6:46,BillingSystem,Configuration is corrupted throughout the system,Critical Error,
5/20/2025 11:01,AnalyticsEngine,Module X failed to process input due to formatting error,Error,
2025-06-23 13:49:17,AnalyticsEngine,"nova.metadata.wsgi.server [req-ed0b5830-26a8-4484-8164-feaebe737259 - - - - -] 10.11.21.122,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2368760",HTTP Status,
2025-04-23 11:24:49,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1271f5ec-7a4e-4176-b507-2fc69a6142c9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2703741",HTTP Status,
10/13/2025 18:26,ThirdPartyAPI,System updated to version 5.0.7.,System Notification,
2/6/2025 8:00,ThirdPartyAPI,Backup ended at 2025-08-08 14:14:05.,System Notification,
2025-12-25 07:59:09,BillingSystem,"nova.osapi_compute.wsgi.server [req-e28bae73-ef07-429a-af86-3b7b89a80422 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2702570",HTTP Status,
2025-05-25 13:11:57,ModernCRM,"nova.osapi_compute.wsgi.server [req-5b3396e6-da74-4756-8c45-fb22ed4200f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2566571",HTTP Status,
2025-08-10 01:06:18,BillingSystem,"nova.compute.claims [req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",Resource Usage,
2025-11-23 01:02:16,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d083d3b6-88a1-4af0-b0ff-8adc0dfea774 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2661309",HTTP Status,
4/27/2025 12:53,ModernCRM,"Alert: server 45 experienced unusual login attempts, security risk",Security Alert,
4/24/2025 21:30,ThirdPartyAPI,"Server 7 has potential security exposure, remediation needed",Security Alert,
11/2/2025 7:24,BillingSystem,Detected a potential data breach attempt,Security Alert,
4/26/2025 9:49,BillingSystem,Disk cleanup completed successfully.,System Notification,
6/5/2025 17:46,ModernCRM,"Server 36 experienced potential security incident, review required",Security Alert,
2025-11-07 23:33:29,BillingSystem,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,
2025-03-06 21:36:03,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-acb68414-8b02-462e-b5e0-0f35e15e1e69 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2575791",HTTP Status,
2025-02-13 07:38:56,BillingSystem,"nova.osapi_compute.wsgi.server [req-edac629f-a08b-4501-9863-97a32c6c9baf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2707181",HTTP Status,
2025-12-25 14:55:54,ModernHR,"nova.osapi_compute.wsgi.server [req-9f9bea16-b6b9-45e6-8fd7-83cb41c5db6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772",HTTP Status,
2025-12-02 16:24:45,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" RCODE  200 len: 123 time: 0.0007679",HTTP Status,
2025-07-12 17:02:53,ModernCRM,"nova.osapi_compute.wsgi.server [req-6a27e91d-9c9c-4b48-ade9-853fc2a05d1a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2558961",HTTP Status,
2025-10-02 05:48:52,ThirdPartyAPI,"nova.compute.claims [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] disk limit not specified, defaulting to unlimited",Resource Usage,
2025-01-08 07:03:57,BillingSystem,"nova.osapi_compute.wsgi.server [req-06221192-6331-4531-8e2a-f6f1041ea6a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682462",HTTP Status,
2025-10-15 14:29:59,ModernHR,"nova.osapi_compute.wsgi.server [req-066e2f4a-435d-4939-84c5-f74916ccecb1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1916 time: 0.3046119",HTTP Status,
12/2/2025 10:30,AnalyticsEngine,Email transmission error caused service impact,Critical Error,
2025-12-06 07:44:08,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.0010171",HTTP Status,
8/13/2025 1:26,ThirdPartyAPI,Potential security vulnerability found on server 42,Security Alert,
1/22/2025 1:56,ModernHR,Unapproved API login attempt from user 5771 recorded,Security Alert,
2025-12-30 12:39:50,ModernCRM,"nova.osapi_compute.wsgi.server [req-b205f1b9-cbfe-4e2a-9ba7-37286386e48c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2615452",HTTP Status,
